method,time,memory,ram
load_dataset,7.308855772018433,1842077696,0
get_columns,0.5521986484527588,0,0
get_columns,0.40900301933288574,0,0
locate_null_values,1.3697216510772705,246915072,0
sort,1.0144689083099365,0,0
query,0.3954329490661621,2594545664,0
join,4.845381259918213,5934342144,0
delete_columns,1.734189748764038,1354469376,0
rename_columns,0.8074154853820801,2064048128,0
delete_columns,0.8098924160003662,326791168,0
calc_column,0.6544108390808105,132272128,0
calc_column,0.6253597736358643,128532480,0
calc_column,0.6228702068328857,0,0
calc_column,0.6033470630645752,0,0
rename_columns,0.5558557510375977,0,0
cast_columns_types,0.6355037689208984,0,0
delete_columns,0.6692543029785156,13819904,0
calc_column,0.5743894577026367,2118762496,0
groupby,0.5618951320648193,111398912,0
groupby,0.5115694999694824,20185088,0
drop_duplicates,23.678913831710815,19436077056,0
fill_nan,18.27080011367798,744013824,0
replace,12.365151643753052,0,0
replace,11.042309522628784,0,0
