method,time,memory,ram
load_dataset,7.733086585998535,21708800,0
get_columns,0.7370181083679199,883159040,0
get_columns,0.3831775188446045,136896512,0
locate_null_values,0.9898021221160889,267780096,0
sort,0.33699846267700195,89034752,0
query,0.35595178604125977,55910400,0
join,5.769224166870117,4118609920,0
delete_columns,2.4298288822174072,1062338560,0
rename_columns,0.7500684261322021,1784492032,0
delete_columns,0.6249985694885254,1096560640,0
calc_column,0.623284101486206,0,0
calc_column,0.6694183349609375,0,0
calc_column,0.5849587917327881,77328384,0
calc_column,0.5218420028686523,6602752,0
rename_columns,0.5266628265380859,97619968,0
cast_columns_types,0.5101191997528076,28901376,0
delete_columns,0.5375733375549316,55390208,0
calc_column,0.49686193466186523,102916096,0
groupby,0.5242736339569092,0,0
groupby,0.5076704025268555,0,0
drop_duplicates,24.063965320587158,19280609280,0
fill_nan,13.840730905532837,4850221056,0
replace,10.660293579101562,1374466048,0
replace,11.57759428024292,0,0
