method,time,memory,ram
load_dataset,6.786072015762329,1329119232,0
get_columns,0.6259920597076416,227479552,0
get_columns,0.4375584125518799,77746176,0
locate_null_values,1.0780954360961914,170995712,0
sort,0.5704033374786377,175112192,0
query,0.7057678699493408,849428480,0
join,5.34513258934021,2684231680,0
delete_columns,1.1515443325042725,761901056,0
rename_columns,1.0620276927947998,147718144,0
delete_columns,0.7074635028839111,1709961216,0
calc_column,0.6385002136230469,0,0
calc_column,0.5985469818115234,95887360,0
calc_column,0.6093811988830566,146354176,0
calc_column,0.5433330535888672,0,0
rename_columns,0.5221507549285889,134197248,0
cast_columns_types,0.532841682434082,41455616,0
delete_columns,0.5302040576934814,144330752,0
calc_column,0.5394132137298584,85426176,0
groupby,0.6150543689727783,0,0
groupby,0.5423579216003418,0,0
drop_duplicates,21.995088577270508,22613176320,0
fill_nan,15.572656631469727,2171400192,0
replace,11.320794105529785,0,0
replace,10.57250452041626,0,0
