method,time,memory,ram
load_dataset,54.398799657821655,11764383744,0
get_columns,0.0008745193481445312,765952,0
locate_null_values,0.0020732879638671875,2932736,0
sort,0.5397844314575195,0,0
query,0.5032596588134766,20938752,0
join,0.8955345153808594,3489673216,0
delete_columns,0.5518841743469238,0,0
rename_columns,0.5550236701965332,0,0
delete_columns,0.5752296447753906,0,0
calc_column,12.192461252212524,138481664,0
calc_column,22.404318809509277,0,0
calc_column,32.13924789428711,0,0
calc_column,42.850220680236816,31494144,0
rename_columns,42.484668016433716,0,0
cast_columns_types,41.87960720062256,0,0
calc_column,49.43130016326904,0,0
groupby,48.92074632644653,0,0
groupby,49.90119647979736,13950976,0
drop_duplicates,51.040010929107666,0,0
fill_nan,50.92639946937561,0,0
replace,55.67842197418213,0,0
replace,57.25926494598389,264704000,0
