method,time,memory,ram
load_dataset,48.73300123214722,8415395840,0
get_columns,0.0010333061218261719,585728,0
locate_null_values,0.0018203258514404297,1748992,0
sort,0.8036816120147705,389971968,0
query,0.6182565689086914,498384896,0
join,1.0225763320922852,4058099712,0
delete_columns,0.5905380249023438,275681280,0
rename_columns,0.6607027053833008,844050432,0
delete_columns,0.83054518699646,263946240,0
calc_column,16.798709869384766,6768222208,0
calc_column,27.623597145080566,0,0
calc_column,40.96905064582825,0,0
calc_column,54.77549076080322,0,0
rename_columns,44.0030562877655,0,0
cast_columns_types,46.09945845603943,0,0
calc_column,52.817970752716064,0,0
groupby,49.84149360656738,6791254016,0
groupby,53.361629486083984,9140768768,0
drop_duplicates,52.75503921508789,928518144,0
fill_nan,51.79934883117676,0,0
replace,55.98196983337402,0,0
replace,58.54438543319702,588800000,0
