method,time,memory,ram
load_dataset,0.5305705070495605,98492416,0
get_columns,0.0005288124084472656,0,0
locate_null_values,0.13096094131469727,19787776,0
sort,0.05613255500793457,0,0
query,0.055556297302246094,12525568,0
join,0.053932905197143555,22855680,0
delete_columns,0.02783799171447754,0,0
rename_columns,0.07170391082763672,119967744,0
delete_columns,0.025899171829223633,26304512,0
calc_column,9.01965045928955,0,0
calc_column,9.801189661026001,0,0
calc_column,9.798182725906372,14974976,0
calc_column,9.8793466091156,0,0
rename_columns,0.06606340408325195,33529856,0
cast_columns_types,0.504025936126709,233472,0
join,0.09936308860778809,95150080,0
delete_columns,0.034696340560913086,0,0
join,0.0960085391998291,0,0
join,0.09720182418823242,27852800,0
calc_column,5.3816399574279785,65536,0
groupby,0.19400811195373535,0,0
groupby,0.1950838565826416,0,0
drop_duplicates,0.2265176773071289,0,0
fill_nan,0.013623952865600586,0,0
replace,0.021266460418701172,0,0
replace,0.022592782974243164,196608,0
to_csv,13.733808755874634,0,0
