method,time,memory,ram
load_dataset,17.427156686782837,5709656064,0
get_columns,0.0017483234405517578,0,0
get_columns,0.0009377002716064453,0,0
locate_null_values,2.442751407623291,1495162880,0
sort,3.5847692489624023,0,0
query,0.4950850009918213,164294656,0
join,0.5044889450073242,1265721344,0
delete_columns,0.015379905700683594,0,0
rename_columns,0.014617919921875,19701760,0
delete_columns,0.01089930534362793,13692928,0
calc_column,43.27734923362732,662548480,0
calc_column,9.708278179168701,0,0
calc_column,9.696338653564453,0,0
calc_column,10.031296730041504,0,0
rename_columns,0.018922805786132812,8224768,0
cast_columns_types,1.031661033630371,209817600,0
delete_columns,0.017588138580322266,2580480,0
calc_column,7.632373571395874,394399744,0
groupby,1.0372669696807861,0,0
groupby,3.4824016094207764,235970560,0
drop_duplicates,18.43983507156372,5128884224,0
fill_nan,24.60335373878479,0,0
replace,0.594815731048584,53948416,0
replace,0.5465514659881592,89329664,0
