method,time,memory,ram
load_dataset,17.957335233688354,6063517696,0
get_columns,0.0024988651275634766,0,0
get_columns,0.0019290447235107422,0,0
locate_null_values,3.18137788772583,584355840,0
sort,4.081681966781616,305655808,0
query,0.5274381637573242,46489600,0
join,0.5934348106384277,929214464,0
delete_columns,0.015266656875610352,6807552,0
rename_columns,0.016217470169067383,20189184,0
delete_columns,0.007756710052490234,5226496,0
calc_column,40.75691890716553,518332416,0
calc_column,9.500384330749512,180350976,0
calc_column,9.519840955734253,35991552,0
calc_column,10.252447128295898,64466944,0
rename_columns,0.023770570755004883,1318912,0
cast_columns_types,0.9085934162139893,4763648,0
delete_columns,0.019842147827148438,655360,0
calc_column,7.005975961685181,12103680,0
groupby,1.542510986328125,77238272,0
groupby,3.0591495037078857,181407744,0
drop_duplicates,16.306792974472046,6376079360,0
fill_nan,19.150821208953857,0,0
replace,0.7757196426391602,0,0
replace,0.5111508369445801,34148352,0
