method,time,memory,ram
load_dataset,6.540968894958496,1820385280,0
get_columns,0.7411503791809082,0,0
get_columns,0.660736083984375,171470848,0
locate_null_values,1.4508225917816162,209969152,0
sort,0.6074252128601074,158035968,0
query,0.6276302337646484,70983680,0
join,1.5672013759613037,51433472,0
delete_columns,1.0981204509735107,558153728,0
rename_columns,0.8702938556671143,35356672,0
delete_columns,1.2535545825958252,313303040,0
calc_column,5.104839086532593,2109550592,0
calc_column,6.700321197509766,1541988352,0
calc_column,9.371599912643433,0,0
calc_column,13.542136430740356,43302912,0
rename_columns,6.068702697753906,50765824,0
cast_columns_types,6.433206796646118,32882688,0
join,7.004040241241455,68853760,0
