method,time,memory,ram
load_dataset,6.68920373916626,1845690368,0
get_columns,0.7381093502044678,73707520,0
get_columns,0.5849723815917969,83234816,0
locate_null_values,1.5579321384429932,74481664,0
sort,0.5463151931762695,0,0
query,0.5993125438690186,9138176,0
join,1.3219423294067383,4251648,0
delete_columns,1.1238799095153809,168595456,0
rename_columns,0.8237943649291992,40304640,0
delete_columns,1.2223386764526367,45555712,0
calc_column,5.276744842529297,1324187648,0
calc_column,6.50329065322876,1732816896,0
calc_column,8.521382093429565,967192576,0
calc_column,11.273337364196777,2107584512,0
rename_columns,6.22435450553894,339206144,0
cast_columns_types,5.71306037902832,170418176,0
join,6.760970830917358,66613248,0
delete_columns,6.050565242767334,963981312,0
join,6.7232325077056885,587354112,0
join,7.260482311248779,636149760,0
calc_column,14.83608365058899,494493696,0
groupby,7.8724987506866455,272457728,0
groupby,7.905349969863892,31125504,0
drop_duplicates,10.895932912826538,580476928,0
fill_nan,10.215747356414795,801562624,0
replace,9.778343677520752,0,0
replace,10.31010103225708,47431680,0
to_csv,22.83151412010193,247431168,0
