method,time,memory,ram
load_dataset,6.294139862060547,740540416,0
get_columns,0.6553540229797363,18194432,0
get_columns,0.5708675384521484,23838720,0
locate_null_values,1.349890947341919,0,0
sort,0.5499398708343506,78376960,0
query,0.6156747341156006,51445760,0
join,1.239288091659546,200261632,0
delete_columns,0.9055449962615967,0,0
rename_columns,0.8428936004638672,44691456,0
delete_columns,1.0553956031799316,0,0
calc_column,4.510463714599609,1575305216,0
calc_column,6.367720127105713,1671655424,0
calc_column,8.187063932418823,5145595904,0
calc_column,11.649038553237915,2148904960,0
rename_columns,7.371005535125732,200069120,0
cast_columns_types,6.448010444641113,96407552,0
join,7.051951169967651,0,0
delete_columns,7.205827951431274,0,0
