method,time,memory,ram
load_dataset,2.9603843688964844,3007242240,0
get_columns,0.000293731689453125,0,0
get_columns,0.0005445480346679688,0,0
locate_null_values,0.00402379035949707,765952,0
sort,9.527214288711548,0,0
query,0.04707956314086914,2973696,0
join,0.5150184631347656,138698752,0
delete_columns,0.008868217468261719,0,0
rename_columns,0.0007545948028564453,0,0
delete_columns,0.0004930496215820312,0,0
calc_column,14.3013014793396,0,0
calc_column,12.502275228500366,0,0
calc_column,12.55213189125061,0,0
calc_column,12.664953231811523,2047377408,0
rename_columns,0.0009531974792480469,0,0
cast_columns_types,0.0002760887145996094,0,0
delete_columns,0.0038993358612060547,0,0
calc_column,10.402645111083984,1508679680,0
groupby,1.1710519790649414,84926464,0
groupby,1.1994962692260742,176869376,0
drop_duplicates,473.82595586776733,54098792448,0
fill_nan,0.0030715465545654297,0,0
replace,0.0948328971862793,0,0
replace,0.1841418743133545,0,0
