method,time,memory,ram
load_dataset,46.062071561813354,7144177664,0
get_columns,0.00046372413635253906,0,0
locate_null_values,21.866143703460693,6733787136,0
sort,5.467252492904663,0,0
query,0.33866405487060547,282775552,0
join,1.6992874145507812,0,0
delete_columns,1.720616102218628,0,0
rename_columns,3.2851808071136475,64704512,0
delete_columns,1.462031364440918,0,0
calc_column,77.35688757896423,55799808,0
calc_column,85.41190814971924,0,0
calc_column,85.95257782936096,11558912,0
calc_column,86.17055487632751,0,0
rename_columns,3.292522430419922,0,0
cast_columns_types,4.353494644165039,0,0
delete_columns,1.5095431804656982,0,0
calc_column,46.96926975250244,0,0
groupby,0.3627936840057373,0,0
groupby,0.35683298110961914,1564672,0
drop_duplicates,16.812037706375122,17580032,0
fill_nan,0.013019800186157227,0,0
replace,0.16637372970581055,0,0
replace,0.15814566612243652,24264704,0
to_csv,1587.6930890083313,0,0
