method,time,memory,ram
load_dataset,8.717397212982178,1894408192,0
get_columns,0.00041794776916503906,0,0
locate_null_values,1.3172779083251953,702590976,0
sort,0.7252247333526611,0,0
query,0.11384987831115723,129593344,0
join,0.3832740783691406,598016,0
delete_columns,0.45656824111938477,0,0
rename_columns,0.7344367504119873,0,0
delete_columns,0.33272790908813477,0,0
calc_column,19.269779205322266,29224960,0
calc_column,20.27947735786438,8822784,0
calc_column,20.586716413497925,0,0
calc_column,20.7249813079834,0,0
rename_columns,0.7600381374359131,264105984,0
cast_columns_types,0.5713703632354736,182702080,0
delete_columns,0.34244608879089355,58429440,0
calc_column,11.552801370620728,3935899648,0
groupby,0.07564043998718262,40394752,0
groupby,0.0736246109008789,82575360,0
drop_duplicates,3.3315987586975098,1371656192,0
fill_nan,0.0038695335388183594,9289728,0
replace,0.04609107971191406,46821376,0
replace,0.04433846473693848,17240064,0
