method,time,memory,ram
load_dataset,46.97302770614624,7084052480,0
get_columns,0.0008559226989746094,0,0
locate_null_values,22.45467495918274,6738935808,0
sort,5.468144655227661,0,0
query,0.3700108528137207,214433792,0
join,1.5770156383514404,1245184,0
delete_columns,1.6681663990020752,0,0
rename_columns,3.229034185409546,53706752,0
delete_columns,1.4698493480682373,34803712,0
calc_column,77.15235614776611,72781824,0
calc_column,84.36609673500061,0,0
calc_column,85.95379042625427,2748416,0
calc_column,86.02868485450745,111058944,0
rename_columns,3.35298752784729,0,0
cast_columns_types,4.378551244735718,0,0
delete_columns,1.5104668140411377,0,0
calc_column,46.55827856063843,0,0
groupby,0.37042689323425293,0,0
groupby,0.35539698600769043,0,0
drop_duplicates,16.824981451034546,45838336,0
fill_nan,0.01270294189453125,516096,0
replace,0.16538572311401367,1040384,0
replace,0.16485857963562012,1265664,0
to_csv,1492.8479285240173,36847616,0
