method,time,memory,ram
load_dataset,171.81860494613647,10743377920,0
get_columns,0.0004208087921142578,0,0
locate_null_values,25.345558643341064,0,0
sort,19.380058765411377,0,0
query,0.8181872367858887,325165056,0
join,2.945174217224121,312901632,0
delete_columns,8.239304304122925,0,0
rename_columns,9.803640842437744,0,0
delete_columns,5.544956207275391,0,0
calc_column,102.31837868690491,0,0
calc_column,98.6435980796814,17848631296,0
calc_column,100.31987810134888,11078189056,0
calc_column,103.03405547142029,0,0
rename_columns,4.4273905754089355,0,0
cast_columns_types,2.390624761581421,540274688,0
delete_columns,3.1100656986236572,0,0
calc_column,57.80400800704956,1737965568,0
groupby,0.4453732967376709,0,0
groupby,0.5155024528503418,0,0
drop_duplicates,19.231456756591797,271532032,0
fill_nan,0.0177152156829834,29544448,0
replace,0.16707110404968262,69570560,0
replace,0.1615769863128662,0,0
