method,time,memory,ram
load_dataset,0.43532824516296387,64577536,0
get_columns,0.00030350685119628906,0,0
get_columns,0.000423431396484375,0,0
locate_null_values,0.0031244754791259766,0,0
sort,0.17260980606079102,0,0
query,0.008521795272827148,0,0
join,0.025546789169311523,0,0
delete_columns,0.00035858154296875,0,0
rename_columns,0.0003604888916015625,0,0
delete_columns,0.0007252693176269531,0,0
calc_column,3.1814677715301514,61513728,0
calc_column,3.170576333999634,21049344,0
calc_column,3.1855244636535645,7933952,0
calc_column,3.192902088165283,4304896,0
rename_columns,0.0007433891296386719,0,0
cast_columns_types,0.00037360191345214844,0,0
join,0.018219947814941406,1064960,0
delete_columns,0.0005743503570556641,0,0
join,0.049685001373291016,24784896,0
join,0.04624748229980469,96526336,0
calc_column,2.166818380355835,0,0
groupby,2.409165143966675,77447168,0
groupby,2.35640025138855,0,0
drop_duplicates,7.836865663528442,232214528,0
fill_nan,0.018654584884643555,0,0
replace,0.024004459381103516,0,0
replace,0.024378538131713867,12402688,0
to_csv,0.7682211399078369,0,0
