method,time,memory,ram
load_dataset,8.593791246414185,702537728,0
get_columns,0.0014712810516357422,0,0
get_columns,0.001055002212524414,0,0
locate_null_values,0.044027090072631836,18608128,0
sort,0.05715203285217285,62656512,0
query,0.5062763690948486,0,0
join,0.02065563201904297,0,0
delete_columns,0.004034757614135742,61440,0
rename_columns,0.005002737045288086,0,0
delete_columns,0.005458831787109375,0,0
calc_column,1.3177478313446045,53035008,0
calc_column,0.34592723846435547,0,0
calc_column,0.3469054698944092,0,0
calc_column,0.347653865814209,18771968,0
rename_columns,0.004301548004150391,0,0
cast_columns_types,0.0050656795501708984,225280,0
join,0.017940759658813477,0,0
delete_columns,0.003859996795654297,0,0
join,0.02110457420349121,1736704,0
join,0.020667314529418945,0,0
calc_column,0.3298218250274658,24772608,0
groupby,0.1460871696472168,0,0
groupby,0.05968499183654785,0,0
drop_duplicates,0.020542383193969727,548864,0
fill_nan,0.004097700119018555,516096,0
replace,0.01010894775390625,516096,0
replace,0.008677244186401367,0,0
to_csv,0.37889695167541504,17817600,0
