method,time,memory,ram
load_dataset,11.506530523300171,293548032,0
get_columns,0.002980947494506836,0,0
get_columns,0.0019989013671875,593920,0
locate_null_values,0.4304685592651367,349732864,0
sort,0.3090946674346924,76439552,0
query,1.147315502166748,414081024,0
join,0.3079361915588379,0,0
delete_columns,0.18114066123962402,0,0
rename_columns,0.18735051155090332,0,0
delete_columns,0.1371150016784668,0,0
calc_column,0.7084159851074219,0,0
calc_column,0.616642951965332,0,0
calc_column,0.3985109329223633,0,0
calc_column,0.4128756523132324,0,0
rename_columns,0.13350248336791992,0,0
cast_columns_types,0.004898548126220703,90112,0
delete_columns,0.1571052074432373,23777280,0
calc_column,0.3456270694732666,0,0
groupby,0.3063533306121826,0,0
groupby,0.07552385330200195,0,0
drop_duplicates,0.23886561393737793,0,0
fill_nan,0.01896810531616211,0,0
replace,0.015059947967529297,1159168,0
replace,0.007816076278686523,18505728,0
