method,time,memory,ram
load_dataset,11.124413013458252,416169984,0
get_columns,0.0024747848510742188,499712,0
get_columns,0.0013430118560791016,0,0
locate_null_values,0.3763129711151123,170012672,0
sort,0.2865417003631592,149303296,0
query,1.1288495063781738,532463616,0
join,0.24683070182800293,0,0
delete_columns,0.24339509010314941,0,0
rename_columns,0.13630223274230957,0,0
delete_columns,0.12318921089172363,0,0
calc_column,0.5686182975769043,0,0
calc_column,0.5005583763122559,0,0
calc_column,0.5998556613922119,0,0
calc_column,0.6753220558166504,3387572224,0
rename_columns,0.14519739151000977,0,0
cast_columns_types,0.009669065475463867,0,0
delete_columns,0.132798433303833,0,0
calc_column,0.38457679748535156,39211008,0
groupby,0.39056968688964844,215543808,0
groupby,0.1327381134033203,0,0
drop_duplicates,0.2181854248046875,0,0
fill_nan,0.038629770278930664,5054464,0
replace,0.014402627944946289,0,0
replace,0.014661550521850586,0,0
to_csv,14.266780614852905,0,0
