method,time,memory,ram
load_dataset,7.468185186386108,1839521792,0
get_columns,0.5693402290344238,85524480,0
get_columns,0.40465235710144043,29507584,0
locate_null_values,1.0425803661346436,60641280,0
sort,0.4354434013366699,549031936,0
query,0.3070962429046631,48283648,0
join,5.43453311920166,5214535680,0
delete_columns,1.8474094867706299,60198912,0
rename_columns,1.1280298233032227,61530112,0
delete_columns,0.6988606452941895,316944384,0
calc_column,0.6410832405090332,797261824,0
calc_column,0.6126964092254639,67149824,0
calc_column,0.5987260341644287,0,0
calc_column,0.6004006862640381,76115968,0
rename_columns,0.5460963249206543,0,0
cast_columns_types,0.5394947528839111,53424128,0
delete_columns,0.5637772083282471,3588096,0
calc_column,0.6175622940063477,56524800,0
groupby,0.5656478404998779,0,0
groupby,0.5640227794647217,70201344,0
drop_duplicates,23.966867923736572,22821736448,0
fill_nan,11.573596239089966,1017348096,0
replace,10.838692665100098,318091264,0
replace,11.065850734710693,0,0
to_csv,91.85932207107544,0,0
