method,time,memory,ram
load_dataset,22.77103018760681,14523912192,0
get_columns,3.5828793048858643,1062535168,0
get_columns,3.5943124294281006,964509696,0
locate_null_values,7.891014814376831,2150608896,0
sort,4.057030200958252,963993600,0
query,3.614994525909424,152383488,0
join,7.42358660697937,1365901312,0
delete_columns,7.027363061904907,900460544,0
rename_columns,4.415006160736084,56864768,0
delete_columns,7.124114990234375,30269440,0
calc_column,24.77896022796631,15125114880,0
calc_column,23.4815092086792,4983238656,0
calc_column,32.92712998390198,450641920,0
calc_column,44.1213264465332,0,0
rename_columns,26.40669298171997,384700416,0
cast_columns_types,25.277714252471924,0,0
delete_columns,25.696061611175537,284233728,0
calc_column,55.349997758865356,1438208000,0
groupby,36.905492067337036,610373632,0
groupby,44.16250991821289,187473920,0
drop_duplicates,49.52405595779419,0,0
fill_nan,47.724467277526855,0,0
replace,46.48142170906067,0,0
replace,46.909754037857056,5252734976,0
