method,time,memory,ram
load_dataset,27.734503030776978,9066418176,0
get_columns,3.9939863681793213,69144576,0
get_columns,3.487922191619873,33951744,0
locate_null_values,7.615767002105713,58007552,0
sort,3.8601837158203125,33787904,0
query,3.6905441284179688,0,0
join,7.484412908554077,64557056,0
delete_columns,7.758878707885742,162357248,0
rename_columns,4.667919635772705,51634176,0
delete_columns,6.769000053405762,77656064,0
calc_column,24.926292419433594,16304291840,0
calc_column,26.890300989151,2676170752,0
calc_column,35.61034154891968,486096896,0
calc_column,46.509437561035156,123441152,0
rename_columns,26.552095651626587,169029632,0
cast_columns_types,28.259992122650146,278466560,0
delete_columns,31.87023687362671,569372672,0
calc_column,63.76418733596802,406470656,0
groupby,41.946627616882324,536772608,0
groupby,40.59668755531311,126779392,0
drop_duplicates,54.005526065826416,256602112,0
fill_nan,52.13626837730408,212553728,0
replace,53.12385058403015,3492036608,0
replace,50.89055395126343,296300544,0
