method,time,memory,ram
load_dataset,31.408751010894775,18604163072,0
get_columns,0.0011417865753173828,2097152,0
get_columns,0.0006134510040283203,2097152,0
locate_null_values,3.051953077316284,2321281024,0
sort,4.657973527908325,0,0
query,0.45934033393859863,92643328,0
join,0.5584366321563721,1003745280,0
delete_columns,0.01427006721496582,0,0
rename_columns,0.02199387550354004,0,0
delete_columns,0.008136749267578125,10579968,0
calc_column,49.569140672683716,3871010816,0
calc_column,10.234334468841553,0,0
calc_column,10.629210948944092,0,0
calc_column,10.310920715332031,0,0
rename_columns,0.020998001098632812,4210688,0
cast_columns_types,0.8764643669128418,87523328,0
delete_columns,0.029344558715820312,0,0
calc_column,17.418331146240234,113741824,0
groupby,0.9050216674804688,139317248,0
groupby,0.9714481830596924,142163968,0
drop_duplicates,3.190439224243164,315494400,0
fill_nan,37.114919900894165,0,0
replace,0.5661284923553467,32251904,0
replace,0.5731582641601562,21078016,0
