method,time,memory,ram
load_dataset,16.249576091766357,6406561792,0
get_columns,0.0008482933044433594,0,0
get_columns,0.0012774467468261719,0,0
locate_null_values,2.200660467147827,2384621568,0
sort,4.37616229057312,0,0
query,0.5831737518310547,0,0
join,0.8085227012634277,481153024,0
delete_columns,0.015995264053344727,516096,0
rename_columns,0.021368026733398438,1548288,0
delete_columns,0.017415523529052734,1024000,0
calc_column,34.24547100067139,1414541312,0
calc_column,17.042527437210083,2773966848,0
calc_column,8.214682817459106,161677312,0
calc_column,8.25827670097351,976269312,0
rename_columns,0.01973271369934082,3776512,0
cast_columns_types,0.869884729385376,221732864,0
delete_columns,0.022808313369750977,4308992,0
calc_column,6.0512471199035645,1260089344,0
groupby,2.4138851165771484,909721600,0
groupby,1.0597834587097168,86155264,0
drop_duplicates,4.066482782363892,869019648,0
fill_nan,23.063934087753296,5616295936,0
replace,0.6500928401947021,120778752,0
replace,0.8952388763427734,173473792,0
to_csv,1539.557915687561,0,0
