method,time,memory,ram
load_dataset,99.74702000617981,32002719744,0
get_columns,0.0034313201904296875,548864,0
get_columns,0.001420736312866211,0,0
locate_null_values,2.5224671363830566,51757056,0
sort,3.80853533744812,0,0
query,0.5820987224578857,0,0
join,2.480778932571411,6003261440,0
delete_columns,0.014798402786254883,0,0
rename_columns,0.01805400848388672,54030336,0
delete_columns,0.014189004898071289,28635136,0
calc_column,40.96783638000488,0,0
calc_column,13.630784034729004,0,0
calc_column,12.168744802474976,160514048,0
calc_column,10.198956489562988,776617984,0
rename_columns,0.013454198837280273,2043904,0
cast_columns_types,1.5167546272277832,242192384,0
delete_columns,0.022534608840942383,16375808,0
calc_column,11.12329912185669,0,0
groupby,1.8222174644470215,296185856,0
groupby,3.8545987606048584,0,0
drop_duplicates,18.604074478149414,9751654400,0
fill_nan,33.39795732498169,0,0
replace,1.2139451503753662,0,0
replace,0.8686022758483887,370585600,0
