method,time,memory,ram
load_dataset,15.425408840179443,6122622976,0
get_columns,0.0019011497497558594,0,0
get_columns,0.0020220279693603516,258048,0
locate_null_values,2.429136037826538,2540523520,0
sort,3.6275460720062256,0,0
query,0.5351126194000244,105488384,0
join,0.6224286556243896,1038774272,0
delete_columns,0.011293411254882812,14389248,0
rename_columns,0.01715373992919922,10162176,0
delete_columns,0.017614126205444336,7864320,0
calc_column,38.11625623703003,2928451584,0
calc_column,9.510888814926147,5105639424,0
calc_column,9.024976253509521,4474667008,0
calc_column,8.57462191581726,0,0
rename_columns,0.015810251235961914,2056192,0
cast_columns_types,0.7150475978851318,0,0
delete_columns,0.01611804962158203,6193152,0
calc_column,7.16215968132019,2189541376,0
groupby,0.9691524505615234,535478272,0
groupby,1.3903651237487793,506441728,0
drop_duplicates,15.233728170394897,10781487104,0
fill_nan,20.98635768890381,4282880000,0
replace,0.5973279476165771,191279104,0
replace,0.5537052154541016,187863040,0
