method,time,memory,ram
load_dataset,21.88780379295349,1819230208,0
get_columns,0.9173934459686279,506859520,0
get_columns,0.38612818717956543,42295296,0
locate_null_values,1.0868597030639648,85065728,0
sort,0.3963642120361328,8331264,0
query,0.33716416358947754,4104192,0
join,7.236792087554932,3966537728,0
delete_columns,1.0989739894866943,536227840,0
rename_columns,0.8736648559570312,1873059840,0
delete_columns,0.5724055767059326,170737664,0
calc_column,0.574317216873169,27885568,0
calc_column,0.5730905532836914,37715968,0
calc_column,0.5469763278961182,0,0
calc_column,0.5281753540039062,5111808,0
rename_columns,0.4967994689941406,8159232,0
cast_columns_types,0.49304795265197754,12054528,0
delete_columns,0.5113961696624756,78606336,0
calc_column,0.5078544616699219,0,0
groupby,0.5554301738739014,0,0
groupby,0.5080366134643555,17637376,0
drop_duplicates,22.81409978866577,22408581120,0
fill_nan,9.991109609603882,1221595136,0
replace,10.1614351272583,324386816,0
replace,10.495649814605713,151945216,0
to_csv,91.804208278656,0,0
